时间,小区名称,小区上行平均激活用户数,小区下行平均激活用户数,下行平均使用的PRB个数,上行平均使用的PRB个数
2024/8/3 10:00,8439,1.0401,2.4469,20.3549,10.8060
2024/8/3 11:00,8439,0.9498,1.9880,17.6749,10.6289
2024/8/3 12:00,8439,1.4680,2.6034,19.7479,10.3289
2024/8/3 13:00,8439,0.7107,3.8797,19.0658,12.2916
2024/8/3 14:00,8439,1.0696,2.3367,28.7288,10.5359
2024/8/3 15:00,8439,0.8593,1.9849,22.6968,11.0638
2024/8/3 16:00,8439,0.7315,1.8462,18.6101,9.4452
2024/8/3 17:00,8439,0.6591,1.2499,15.1417,10.2162
2024/8/3 18:00,8439,0.4542,0.9194,10.3355,8.7044
2024/8/3 19:00,8439,0.3481,0.9867,10.3303,8.6072
2024/8/3 20:00,8439,0.2162,0.7624,9.3211,8.3881
2024/8/3 21:00,8439,0.3817,1.3190,8.4238,8.9290
2024/8/3 22:00,8439,0.4416,1.8756,6.3560,8.9356
2024/8/3 23:00,8439,1.0512,1.8609,9.1737,9.1570
2024/8/18 0:00,8439,0.9738,2.1581,18.6922,10.4293
2024/8/18 1:00,8439,1.3473,4.2351,27.3781,12.6039
2024/8/18 2:00,8439,1.6179,3.0813,25.0899,13.7598
2024/8/18 3:00,8439,0.8556,2.4835,23.8963,11.3351
2024/8/18 4:00,8439,0.4953,2.9569,23.1411,9.7992
2024/8/18 5:00,8439,1.3716,3.4124,19.0214,11.9197
2024/8/18 6:00,8439,1.0184,3.5749,24.4461,11.5929
2024/8/18 7:00,8439,1.2867,3.7580,27.6203,13.4275
2024/8/18 8:00,8439,1.4105,3.9454,18.9756,12.3544
2024/8/18 9:00,8439,1.0815,2.5510,19.4268,11.3589
2024/8/18 10:00,8439,1.3652,3.9850,24.9407,12.4527
2024/8/18 11:00,8439,0.9564,2.0270,16.3086,10.3673
2024/8/18 12:00,8439,1.6054,3.7016,20.5824,11.5188
2024/8/18 13:00,8439,1.4662,4.5211,23.5975,13.3826
2024/8/18 14:00,8439,1.4079,3.6984,26.3684,11.8126
2024/8/18 15:00,8439,1.2351,3.0859,22.6718,12.0848
2024/8/18 16:00,8439,0.5978,1.7304,13.1816,8.4678
2024/8/18 17:00,8439,0.6348,1.3594,11.8233,9.5377
2024/8/18 18:00,8439,0.4133,0.8521,7.4427,8.2076
2024/8/18 19:00,8439,0.3748,0.9311,9.5372,8.3055
2024/8/18 20:00,8439,0.4186,1.1613,9.8518,9.1750
2024/8/18 21:00,8439,0.5001,1.7420,11.8866,10.2549
2024/8/18 22:00,8439,1.1147,2.9884,14.9968,10.3694
2024/8/18 23:00,8439,1.4345,3.0317,17.7600,12.4655
2024/8/3 0:00,8669,0.9391,1.9789,22.3372,12.2315
2024/8/3 1:00,8669,1.2037,4.0250,31.4664,15.5712
2024/8/3 2:00,8669,1.7492,3.2732,17.1893,14.4245
2024/8/3 3:00,8669,1.7537,1.7403,21.4635,14.8000
2024/8/3 4:00,8669,1.2276,3.3501,28.6451,12.5821
2024/8/3 5:00,8669,1.2877,2.8396,21.9517,12.2998
2024/8/3 6:00,8669,1.4535,3.4938,30.6349,13.0505
2024/8/3 7:00,8669,1.6431,3.1523,29.8777,14.5035
2024/8/3 8:00,8669,1.6070,4.4793,21.9288,14.3847
2024/8/3 9:00,8669,2.0726,5.3883,26.5062,14.9779
2024/8/3 10:00,8669,2.9529,4.8025,20.2813,17.1959
2024/8/3 11:00,8669,0.5603,1.3368,14.7358,10.4319
2024/8/3 12:00,8669,2.6468,4.0848,32.8089,15.2115
2024/8/3 13:00,8669,1.8643,4.2732,30.6974,16.9025
2024/8/3 14:00,8669,1.7277,3.4967,34.4657,14.4133
2024/8/3 15:00,8669,1.4450,2.7839,23.6856,13.6052
2024/8/3 16:00,8669,1.0023,2.2191,22.0454,11.6706
2024/8/3 17:00,8669,0.9572,1.9933,18.1296,12.4536
2024/8/3 18:00,8669,0.8060,1.6920,12.5481,10.7177
2024/8/3 19:00,8669,0.7154,1.4754,13.6653,10.5661
2024/8/3 20:00,8669,0.5067,1.5941,11.9252,10.8400
2024/8/3 21:00,8669,0.9785,2.5200,19.2081,12.1693
2024/8/3 22:00,8669,1.4045,3.5493,18.8562,13.8568
2024/8/3 23:00,8669,1.9592,3.2900,14.5419,13.0422
2024/8/18 0:00,8669,1.2066,3.1578,25.5779,10.3426
2024/8/18 1:00,8669,1.1748,4.1172,28.6400,13.1889
2024/8/18 2:00,8669,1.2330,4.0359,22.4061,12.0491
2024/8/18 3:00,8669,1.5675,3.5267,22.0904,15.0796
2024/8/18 4:00,8669,1.4680,3.9603,22.6186,11.1700
2024/8/18 5:00,8669,1.2653,3.7734,23.1529,12.3707
2024/8/18 6:00,8669,1.3683,4.0341,21.5830,11.6322
2024/8/18 7:00,8669,1.6278,4.7564,26.4762,12.9214
2024/8/18 8:00,8669,1.8712,4.8844,24.1655,13.6382
2024/8/18 9:00,8669,2.6409,5.6273,27.5833,15.5515
2024/8/18 10:00,8669,2.2376,5.2083,23.2462,15.3631
2024/8/18 11:00,8669,0.7351,2.5096,18.4919,10.6837
2024/8/18 12:00,8669,2.1187,4.9149,33.5461,15.4877
2024/8/18 13:00,8669,2.3964,4.8939,33.9308,17.0003
2024/8/18 14:00,8669,2.3737,5.1738,28.4618,15.4662
2024/8/18 15:00,8669,1.5900,3.3526,31.2889,14.2787
2024/8/18 16:00,8669,1.0232,2.2478,19.9782,12.0271
2024/8/18 17:00,8669,0.8949,2.4397,15.4154,11.6203
2024/8/18 18:00,8669,0.7979,1.8905,12.8940,10.6568
2024/8/18 19:00,8669,0.7100,1.5759,11.4730,10.1291
2024/8/18 20:00,8669,0.6432,1.7462,10.7772,10.6799
2024/8/18 21:00,8669,0.9816,2.2975,20.6012,11.5495
2024/8/18 22:00,8669,1.3040,3.1080,22.5735,12.3435
2024/8/18 23:00,8669,1.3138,3.1936,19.1203,11.5189
2024/8/3 0:00,8831,0.0000,0.3259,6.7327,5.5355
2024/8/3 1:00,8831,0.6395,0.9542,4.2974,9.4961
2024/8/3 2:00,8831,0.0000,0.9074,13.6305,8.1947
2024/8/3 3:00,8831,0.1929,0.8734,9.5322,8.4855
2024/8/3 4:00,8831,0.0000,0.1300,5.8345,7.1930
2024/8/3 5:00,8831,0.0000,0.0000,6.3760,8.1519
2024/8/3 6:00,8831,0.0000,2.2763,10.4517,8.3487
2024/8/3 7:00,8831,0.0000,0.6829,8.5313,6.6410
2024/8/3 8:00,8831,0.0000,1.2641,10.2782,8.4425
2024/8/3 9:00,8831,0.0000,0.5452,7.8813,7.8015
2024/8/3 10:00,8831,0.0000,0.0000,7.5286,7.9713
2024/8/3 11:00,8831,0.2264,0.5439,0.0305,8.5616
2024/8/3 12:00,8831,0.0000,0.0000,2.7642,7.4912
2024/8/3 13:00,8831,0.0754,0.0000,9.2211,7.6373
2024/8/3 14:00,8831,0.0000,0.0000,6.4682,8.7602
2024/8/3 15:00,8831,0.0000,0.0000,5.9768,7.0520
2024/8/3 16:00,8831,0.0000,0.0000,6.8234,6.8206
2024/8/3 17:00,8831,0.0000,0.0000,0.0000,6.6185
2024/8/3 18:00,8831,0.0000,0.3246,5.0277,7.2517
2024/8/3 19:00,8831,0.1056,0.1359,4.2707,7.4406
2024/8/3 20:00,8831,0.0000,0.0000,4.3063,7.1392
2024/8/3 21:00,8831,0.0000,0.4102,2.0733,6.7335
2024/8/3 22:00,8831,0.0299,0.8211,6.0014,6.6431
2024/8/3 23:00,8831,0.1933,1.7226,4.1971,8.1237
2024/8/18 0:00,8831,0.0790,0.2751,0.0000,5.0498
2024/8/18 1:00,8831,1.1993,1.9353,14.1616,10.7230
2024/8/18 2:00,8831,0.5206,2.2170,21.1130,9.6177
2024/8/18 3:00,8831,0.8713,1.1632,1.2488,10.7984
2024/8/18 4:00,8831,0.8485,0.0000,7.6472,7.7587
2024/8/18 5:00,8831,0.5544,0.4896,19.5989,7.0847
2024/8/18 6:00,8831,0.4406,2.8335,15.2161,9.3313
2024/8/18 7:00,8831,0.2846,0.9687,17.0759,9.4650
2024/8/18 8:00,8831,0.0157,2.6096,14.7430,9.1808
2024/8/18 9:00,8831,0.1124,0.1521,2.7477,5.9732
2024/8/18 10:00,8831,0.0000,0.0780,0.0000,8.6311
2024/8/18 11:00,8831,0.0000,0.6186,0.2069,8.0235
2024/8/18 12:00,8831,0.0000,0.0000,0.0000,8.8970
2024/8/18 13:00,8831,1.2130,0.0000,6.3316,5.7407
2024/8/18 14:00,8831,0.0432,0.0000,1.8234,8.5531
2024/8/18 15:00,8831,0.0000,0.0000,3.6385,7.5423
2024/8/18 16:00,8831,0.0000,0.1939,8.6843,6.3644
2024/8/18 17:00,8831,0.0000,0.2735,0.0000,6.5251
2024/8/18 18:00,8831,0.0000,0.1724,3.4446,7.6662
2024/8/18 19:00,8831,0.3024,0.1690,3.9318,6.7877
2024/8/18 20:00,8831,0.0000,0.1846,3.8894,7.7889
2024/8/18 21:00,8831,0.1551,0.8121,6.1849,8.2621
2024/8/18 22:00,8831,0.4675,1.3578,12.0648,9.7760
2024/8/18 23:00,8831,0.6662,2.3086,15.2276,9.6586
2024/8/3 0:00,8848,0.5427,1.2085,27.1862,11.4678
2024/8/3 1:00,8848,0.6849,2.6729,24.5946,11.7565
2024/8/3 2:00,8848,0.6117,1.1472,11.9338,11.1020
2024/8/3 3:00,8848,0.6859,0.0000,20.0106,9.1053
2024/8/3 4:00,8848,0.6741,0.9563,21.1243,9.4280
2024/8/3 5:00,8848,0.8963,0.9245,17.3216,9.0433
2024/8/3 6:00,8848,0.7863,1.6278,25.1222,9.6109
2024/8/3 7:00,8848,1.2468,0.4642,24.5427,9.6533
2024/8/3 8:00,8848,0.8690,2.5001,17.2904,10.8693
2024/8/3 9:00,8848,0.8157,2.9162,24.0787,11.4272
2024/8/3 10:00,8848,2.2489,3.0056,28.2560,11.9567
2024/8/3 11:00,8848,0.8896,1.3170,20.7189,11.4071
2024/8/3 12:00,8848,2.3596,3.2907,31.1473,12.4723
2024/8/3 13:00,8848,0.7156,3.5225,31.1933,14.2368
2024/8/3 14:00,8848,0.6200,1.8565,38.4061,11.3696
2024/8/3 15:00,8848,0.9275,1.7670,23.3232,9.3030
2024/8/3 16:00,8848,0.9546,2.2036,22.6498,10.7563
2024/8/3 17:00,8848,1.1229,1.7443,21.6289,12.7174
2024/8/3 18:00,8848,0.7826,1.8664,15.6485,8.9009
2024/8/3 19:00,8848,0.5394,1.3378,15.5407,9.0744
2024/8/3 20:00,8848,0.3685,1.0556,12.4572,9.6191
2024/8/3 21:00,8848,0.4706,1.7221,15.2203,10.3835
2024/8/3 22:00,8848,0.6492,2.7093,10.7561,10.7125
2024/8/3 23:00,8848,1.4148,2.1561,4.5102,9.9681
2024/8/18 0:00,8848,1.1374,2.9018,36.6068,14.1086
2024/8/18 1:00,8848,1.7775,4.8956,43.6523,16.5496
2024/8/18 2:00,8848,1.0474,2.3232,34.8003,12.8808
2024/8/18 3:00,8848,1.7116,0.1179,25.5094,14.5222
2024/8/18 4:00,8848,1.5208,2.4489,32.5971,11.5698
2024/8/18 5:00,8848,1.3516,3.0149,31.8797,11.7838
2024/8/18 6:00,8848,1.0691,1.9188,39.4775,12.5555
2024/8/18 7:00,8848,1.6190,2.6950,35.2603,10.4876
2024/8/18 8:00,8848,2.0336,4.4314,25.6422,19.7158
2024/8/18 9:00,8848,3.2551,6.0680,40.6134,14.8858
2024/8/18 10:00,8848,4.0849,4.1744,38.7288,18.5286
2024/8/18 11:00,8848,1.2207,1.3838,25.0468,13.3430
2024/8/18 12:00,8848,3.4760,5.9449,49.7463,19.6917
2024/8/18 13:00,8848,2.7133,4.3663,56.7935,19.4700
2024/8/18 14:00,8848,1.9162,4.7155,55.4044,16.1425
2024/8/18 15:00,8848,2.2974,4.1890,36.8722,12.4004
2024/8/18 16:00,8848,1.2251,2.6577,25.6865,12.6232
2024/8/18 17:00,8848,1.3990,2.9825,22.8574,14.4991
2024/8/18 18:00,8848,1.1005,2.9214,19.5525,11.0040
2024/8/18 19:00,8848,0.9858,2.1959,19.0543,10.8406
2024/8/18 20:00,8848,0.9185,2.2590,17.4924,12.5625
2024/8/18 21:00,8848,1.4673,3.6209,34.5242,15.0481
2024/8/18 22:00,8848,2.1347,5.3850,34.7324,16.7864
2024/8/18 23:00,8848,2.3620,4.5708,23.6434,16.0836
2024/8/3 0:00,8856,1.6425,3.2658,40.2434,13.9531
2024/8/3 1:00,8856,1.9004,4.2876,27.5764,15.6512
2024/8/3 2:00,8856,0.8965,3.8353,27.8940,10.7128
2024/8/3 3:00,8856,1.8599,1.6488,20.9767,13.4315
2024/8/3 4:00,8856,1.2382,3.6349,27.6378,11.9069
2024/8/3 5:00,8856,1.2572,2.9466,21.1021,11.0562
2024/8/3 6:00,8856,1.0460,2.3888,21.9747,12.0831
2024/8/3 7:00,8856,1.4028,2.6400,21.8828,11.3850
2024/8/3 8:00,8856,1.3218,2.4540,16.0455,18.5990
2024/8/3 9:00,8856,2.2848,5.7523,32.9412,14.6852
2024/8/3 10:00,8856,2.5099,4.1740,27.9015,16.8586
2024/8/3 11:00,8856,0.9158,3.2415,26.6493,14.3304
2024/8/3 12:00,8856,1.8180,4.1942,49.8194,17.6142
2024/8/3 13:00,8856,2.5065,2.9258,44.6450,19.6842
2024/8/3 14:00,8856,1.7089,5.0068,51.1313,18.3065
2024/8/3 15:00,8856,2.0684,5.4123,37.4022,15.1926
2024/8/3 16:00,8856,1.4935,4.2277,32.9279,13.4639
2024/8/3 17:00,8856,1.3679,3.6268,26.7295,14.3814
2024/8/3 18:00,8856,1.4416,3.8041,24.4468,13.1480
2024/8/3 19:00,8856,1.0441,2.7065,21.1054,11.9951
2024/8/3 20:00,8856,0.9242,2.5266,18.5464,11.9946
2024/8/3 21:00,8856,1.4265,3.8969,32.3399,14.1560
2024/8/3 22:00,8856,1.9379,4.4123,27.5943,16.4447
2024/8/3 23:00,8856,1.9019,3.7914,16.0108,13.6258
2024/8/18 0:00,8856,2.0801,4.4634,54.1205,14.2402
2024/8/18 1:00,8856,3.0985,7.5295,48.6570,19.4466
2024/8/18 2:00,8856,1.7452,6.3464,36.8658,13.6114
2024/8/18 3:00,8856,2.5402,2.9112,33.3350,15.7939
2024/8/18 4:00,8856,1.8898,5.7226,38.8574,12.4217
2024/8/18 5:00,8856,2.3266,5.1097,30.8904,13.5939
2024/8/18 6:00,8856,2.0526,4.4646,33.4296,12.7026
2024/8/18 7:00,8856,2.7267,4.7920,35.0328,13.6237
2024/8/18 8:00,8856,3.0507,5.4095,27.6725,20.1279
2024/8/18 9:00,8856,3.7269,7.9613,46.5463,17.4913
2024/8/18 10:00,8856,4.3453,7.1542,45.2176,18.3959
2024/8/18 11:00,8856,1.3162,3.6605,33.5703,14.4121
2024/8/18 12:00,8856,3.6362,7.1227,65.1952,20.1704
2024/8/18 13:00,8856,3.5972,6.2688,64.5550,23.6044
2024/8/18 14:00,8856,2.9661,8.2526,65.4232,20.6310
2024/8/18 15:00,8856,2.7978,6.5829,50.6702,16.3891
2024/8/18 16:00,8856,1.8467,4.7174,34.9292,14.1805
2024/8/18 17:00,8856,1.8080,4.3740,32.9623,15.5465
2024/8/18 18:00,8856,1.7662,4.5470,28.5327,13.1879
2024/8/18 19:00,8856,1.4119,3.4103,26.4700,12.9789
2024/8/18 20:00,8856,1.5597,3.7527,25.7550,14.1775
2024/8/18 21:00,8856,2.2173,5.5690,47.5880,17.6644
2024/8/18 22:00,8856,3.2214,7.3953,45.6731,19.6335
2024/8/18 23:00,8856,3.2467,6.4887,29.8226,17.5060
2024/8/3 0:00,8857,0.2429,0.3712,5.1095,7.5624
2024/8/3 1:00,8857,0.9475,1.7360,4.8940,9.3686
2024/8/3 2:00,8857,0.9014,2.1820,7.0309,10.5682
2024/8/3 3:00,8857,0.7498,2.1251,6.8277,10.0277
2024/8/3 4:00,8857,0.4216,0.2767,4.3495,8.7075
2024/8/3 5:00,8857,1.0315,1.3335,10.4688,8.6835
2024/8/3 6:00,8857,0.9614,1.6191,9.5704,9.2500
2024/8/3 7:00,8857,0.4269,0.7589,10.5726,11.6497
2024/8/3 8:00,8857,0.5212,2.3817,10.2185,8.6906
2024/8/3 9:00,8857,0.2320,1.5264,0.0000,6.3809
2024/8/3 10:00,8857,0.1583,1.3215,4.5170,11.6696
2024/8/3 11:00,8857,0.3198,1.0282,10.5152,9.3029
2024/8/3 12:00,8857,0.0000,0.0344,2.5475,7.2722
2024/8/3 13:00,8857,0.6413,0.0213,13.1964,6.7121
2024/8/3 14:00,8857,0.0000,0.8811,9.4400,10.0768
2024/8/3 15:00,8857,0.0681,0.6153,1.7443,8.3120
2024/8/3 16:00,8857,0.1509,1.2146,3.9717,7.2327
2024/8/3 17:00,8857,0.1645,0.6080,10.0142,7.8341
2024/8/3 18:00,8857,0.0939,0.6272,5.0155,8.1225
2024/8/3 19:00,8857,0.1174,0.2101,6.1443,7.5878
2024/8/3 20:00,8857,0.0176,0.3132,3.2826,7.3647
2024/8/3 21:00,8857,0.2525,0.8334,4.5192,7.8829
2024/8/3 22:00,8857,0.4336,0.9662,7.1364,9.3232
2024/8/3 23:00,8857,0.6127,1.6427,5.8824,9.8571
2024/8/18 0:00,8857,0.3297,0.9693,0.0000,6.1091
2024/8/18 1:00,8857,1.3698,2.8985,11.3135,11.1887
2024/8/18 2:00,8857,1.2624,2.9391,16.5140,13.6166
2024/8/18 3:00,8857,0.5229,3.8244,10.1202,10.9242
2024/8/18 4:00,8857,0.3079,1.2382,7.5895,9.4388
2024/8/18 5:00,8857,1.7575,2.2317,12.9282,10.9386
2024/8/18 6:00,8857,1.0880,2.4003,11.0583,10.5940
2024/8/18 7:00,8857,0.4264,3.0395,17.1141,13.1948
2024/8/18 8:00,8857,0.6240,2.9219,11.4073,10.6237
2024/8/18 9:00,8857,0.6803,1.5805,0.9060,7.5255
2024/8/18 10:00,8857,0.0000,1.2508,4.3333,13.4071
2024/8/18 11:00,8857,0.2703,0.6729,5.3967,9.3015
2024/8/18 12:00,8857,0.1119,0.9120,0.3840,7.7603
2024/8/18 13:00,8857,0.7889,1.1454,13.3895,8.4329
2024/8/18 14:00,8857,0.4849,1.5992,6.9044,11.2720
2024/8/18 15:00,8857,0.2873,0.4261,8.8363,10.2321
2024/8/18 16:00,8857,0.1363,0.5381,3.5735,7.9410
2024/8/18 17:00,8857,0.0000,0.2254,3.7807,7.4139
2024/8/18 18:00,8857,0.0487,0.2737,2.6150,7.7306
2024/8/18 19:00,8857,0.1251,0.2784,4.8771,7.9727
2024/8/18 20:00,8857,0.0730,0.5563,3.7360,8.0534
2024/8/18 21:00,8857,0.4759,1.0643,5.3942,8.5135
2024/8/18 22:00,8857,0.8562,2.0565,12.1590,10.2798
2024/8/18 23:00,8857,1.0587,2.6625,17.5184,12.0046
2024/8/3 0:00,8886,1.9008,4.6464,56.1983,11.6977
2024/8/3 1:00,8886,2.4759,5.1591,40.9374,15.7976
2024/8/3 2:00,8886,1.1963,6.9101,31.9838,12.2280
2024/8/3 3:00,8886,2.1547,3.8638,47.2608,13.0827
2024/8/3 4:00,8886,1.9532,4.5457,41.7696,11.8089
2024/8/3 5:00,8886,2.2060,3.3792,34.0925,12.7123
2024/8/3 6:00,8886,1.8745,3.9665,25.3602,10.2200
2024/8/3 7:00,8886,1.9461,3.5165,32.9336,11.6131
2024/8/3 8:00,8886,2.3494,4.7171,38.1749,13.9239
2024/8/3 9:00,8886,2.8834,6.3508,47.9052,16.0325
2024/8/3 10:00,8886,2.8143,5.1760,35.8235,13.5606
2024/8/3 11:00,8886,1.3412,4.5908,41.3981,14.2137
2024/8/3 12:00,8886,2.0817,4.8381,55.6958,17.3235
2024/8/3 13:00,8886,2.7769,4.1927,54.0724,19.2342
2024/8/3 14:00,8886,2.6406,6.6987,51.1152,19.4416
2024/8/3 15:00,8886,1.8336,5.0543,50.9494,14.9002
2024/8/3 16:00,8886,1.8902,4.3199,42.0286,16.6602
2024/8/3 17:00,8886,1.6014,4.0801,36.0577,14.2394
2024/8/3 18:00,8886,1.6639,4.2490,32.0152,12.8735
2024/8/3 19:00,8886,1.2854,2.7375,22.9530,12.5497
2024/8/3 20:00,8886,1.0778,2.7662,19.9214,11.6543
2024/8/3 21:00,8886,1.8056,3.6110,38.8839,13.7787
2024/8/3 22:00,8886,2.1474,5.2531,42.6105,15.9923
2024/8/3 23:00,8886,2.2987,4.8419,35.7960,14.3175
2024/8/18 0:00,8886,2.7936,6.3988,73.3625,15.3565
2024/8/18 1:00,8886,2.6367,6.1827,54.0998,17.6735
2024/8/18 2:00,8886,1.1408,5.6405,49.6494,12.1366
2024/8/18 3:00,8886,1.7290,2.0241,49.7402,14.1278
2024/8/18 4:00,8886,1.0713,4.4470,48.6788,11.7715
2024/8/18 5:00,8886,1.9648,4.0961,40.5376,13.6163
2024/8/18 6:00,8886,0.8462,2.5584,40.3379,10.8153
2024/8/18 7:00,8886,1.9053,3.1772,47.8191,11.7988
2024/8/18 8:00,8886,3.0114,5.7298,37.8477,20.9631
2024/8/18 9:00,8886,3.8109,7.2610,63.1544,18.6855
2024/8/18 10:00,8886,3.6514,6.6592,61.4519,17.8217
2024/8/18 11:00,8886,2.1165,5.1463,54.6034,17.2442
2024/8/18 12:00,8886,3.3797,7.1276,81.9747,20.8415
2024/8/18 13:00,8886,4.4887,6.3909,79.8268,25.4972
2024/8/18 14:00,8886,3.6234,9.9929,80.5500,22.4644
2024/8/18 15:00,8886,3.1445,7.8145,75.0102,19.6514
2024/8/18 16:00,8886,2.4423,5.4473,52.6059,16.4708
2024/8/18 17:00,8886,2.1610,5.2743,45.3767,16.8975
2024/8/18 18:00,8886,2.0032,4.9375,38.2488,14.5442
2024/8/18 19:00,8886,1.5946,3.6572,31.3378,13.7236
2024/8/18 20:00,8886,1.5414,3.5288,27.2555,13.6079
2024/8/18 21:00,8886,1.9013,4.7858,51.2608,15.4173
2024/8/18 22:00,8886,2.7126,6.2245,50.6816,17.0735
2024/8/18 23:00,8886,2.3573,4.3069,41.4169,14.8996
2024/8/3 0:00,8887,1.3171,2.3968,44.8712,14.2729
2024/8/3 1:00,8887,2.2396,4.3825,47.0979,16.5413
2024/8/3 2:00,8887,1.7770,3.5435,34.5257,15.2220
2024/8/3 3:00,8887,2.5291,1.7408,37.0648,15.6842
2024/8/3 4:00,8887,2.0832,3.4915,46.2689,15.0264
2024/8/3 5:00,8887,1.9838,3.1466,34.0168,13.9767
2024/8/3 6:00,8887,1.6357,2.7922,40.9199,13.5300
2024/8/3 7:00,8887,1.9540,1.9236,37.8699,14.1889
2024/8/3 8:00,8887,2.1138,4.0488,37.1777,18.6101
2024/8/3 9:00,8887,3.1988,5.7952,50.3353,16.0136
2024/8/3 10:00,8887,4.2909,5.0230,44.1554,19.8948
2024/8/3 11:00,8887,0.7047,1.2842,26.4385,12.6170
2024/8/3 12:00,8887,3.3975,5.9953,55.6728,20.4923
2024/8/3 13:00,8887,2.6975,4.3562,53.4669,21.7164
2024/8/3 14:00,8887,1.9740,4.0173,59.4283,19.2295
2024/8/3 15:00,8887,1.9753,4.5130,40.0836,13.9573
2024/8/3 16:00,8887,1.2179,2.9305,30.1950,13.9275
2024/8/3 17:00,8887,1.2722,2.4774,28.7397,14.8146
2024/8/3 18:00,8887,1.1736,2.8054,21.9722,11.8221
2024/8/3 19:00,8887,0.9427,1.9523,19.1584,11.3045
2024/8/3 20:00,8887,0.8439,2.1213,18.7801,12.2879
2024/8/3 21:00,8887,1.4452,3.3911,34.9453,15.0812
2024/8/3 22:00,8887,1.9863,4.6813,36.5981,17.3451
2024/8/3 23:00,8887,2.2689,4.5632,24.6558,15.8225
2024/8/18 0:00,8887,1.3198,2.2139,35.4601,12.4500
2024/8/18 1:00,8887,2.6924,6.5240,54.6946,19.4423
2024/8/18 2:00,8887,2.5208,5.3588,45.2037,16.8796
2024/8/18 3:00,8887,2.5002,3.2184,41.8398,18.6605
2024/8/18 4:00,8887,1.6102,5.4237,48.7511,14.3959
2024/8/18 5:00,8887,2.1907,5.2504,38.7982,14.7392
2024/8/18 6:00,8887,1.5605,3.5969,46.0697,13.9662
2024/8/18 7:00,8887,2.3835,4.5350,46.2055,17.0934
2024/8/18 8:00,8887,3.1782,5.7184,33.9050,21.9178
2024/8/18 9:00,8887,3.5030,6.4275,48.4881,17.1844
2024/8/18 10:00,8887,4.0983,5.9852,39.5385,18.7634
2024/8/18 11:00,8887,0.5852,1.2114,21.8876,11.0148
2024/8/18 12:00,8887,2.9633,5.7993,51.3467,18.8013
2024/8/18 13:00,8887,3.3065,4.4706,52.2154,20.4424
2024/8/18 14:00,8887,2.1814,5.8734,51.6066,17.1284
2024/8/18 15:00,8887,1.9924,4.5008,35.8268,14.5388
2024/8/18 16:00,8887,1.0614,2.3388,25.5900,11.8337
2024/8/18 17:00,8887,1.0207,2.4367,23.6977,13.1111
2024/8/18 18:00,8887,0.9689,2.2636,17.9539,11.7256
2024/8/18 19:00,8887,0.9480,1.8788,17.8867,11.3549
2024/8/18 20:00,8887,1.0221,2.5134,18.7104,12.7114
2024/8/18 21:00,8887,1.6042,3.9404,39.0463,15.4009
2024/8/18 22:00,8887,2.9163,5.9265,44.1528,17.8859
2024/8/18 23:00,8887,2.7008,5.2055,38.5720,18.2543
2024/8/3 0:00,8906,0.7969,1.6232,17.6680,10.0640
2024/8/3 1:00,8906,0.8580,2.1865,21.3730,10.3736
2024/8/3 2:00,8906,1.2579,2.0834,16.4653,11.1631
2024/8/3 3:00,8906,1.0007,1.5754,19.0423,11.7079
2024/8/3 4:00,8906,0.7780,1.8633,22.6694,10.5173
2024/8/3 5:00,8906,0.7282,1.7621,18.1190,10.0901
2024/8/3 6:00,8906,0.6348,1.8916,22.6698,10.5618
2024/8/3 7:00,8906,0.8563,1.3873,20.6786,11.8677
2024/8/3 8:00,8906,0.8822,2.9435,19.3090,12.0813
2024/8/3 9:00,8906,1.2776,2.6991,19.2282,9.7688
2024/8/3 10:00,8906,1.4098,2.6276,14.3471,12.1895
2024/8/3 11:00,8906,0.3713,1.3589,15.8531,9.2027
2024/8/3 12:00,8906,1.0805,2.2815,20.3432,11.1077
2024/8/3 13:00,8906,1.5444,2.1560,19.6972,12.4927
2024/8/3 14:00,8906,1.0749,2.2197,24.5013,12.0956
2024/8/3 15:00,8906,0.8733,2.7995,19.5534,10.8774
2024/8/3 16:00,8906,0.4716,1.5497,12.8790,9.0514
2024/8/3 17:00,8906,0.5017,1.1415,14.6208,9.5929
2024/8/3 18:00,8906,0.3456,0.7125,8.0818,8.8603
2024/8/3 19:00,8906,0.3648,0.5151,7.8985,8.6677
2024/8/3 20:00,8906,0.2301,0.7056,7.0497,8.4997
2024/8/3 21:00,8906,0.4054,1.2414,12.1790,9.2604
2024/8/3 22:00,8906,0.6888,1.3579,16.4162,10.3451
2024/8/3 23:00,8906,0.6908,1.5405,12.8811,10.1076
2024/8/18 0:00,8906,0.8063,1.5150,13.7637,8.6503
2024/8/18 1:00,8906,1.3996,3.7657,33.1223,12.8203
2024/8/18 2:00,8906,1.5622,2.6333,26.9423,13.3747
2024/8/18 3:00,8906,1.3259,1.6953,21.2136,13.2017
2024/8/18 4:00,8906,0.7574,3.4153,29.7534,10.6383
2024/8/18 5:00,8906,1.3694,3.0038,21.4914,11.2203
2024/8/18 6:00,8906,0.4125,2.3970,27.2856,10.0649
2024/8/18 7:00,8906,1.0896,2.6789,31.4120,13.2044
2024/8/18 8:00,8906,1.2018,3.6481,16.9441,14.8530
2024/8/18 9:00,8906,1.6324,2.3708,23.7677,9.5452
2024/8/18 10:00,8906,1.2155,2.6199,11.6300,10.6028
2024/8/18 11:00,8906,0.3301,0.8542,12.8910,9.0135
